duration,protocol_type, Timestamp,source ip,source_host,destination ip,destination_host,flow bytes/s,flow byte mb,class,severity,flow packets,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,data
0,tcp,12/1/2018 10:59,172.31.64.4,Hacker 227,23.52.91.27,Cisco C2960S Switch,2774492.975,2.77 MB,normal,Low,6357.68326,http,SF,346,2576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:59,172.31.64.4,Hacker 227,52.20.17.139,Cisco C2960S Switch,2710360.971,2.71 MB,normal,Low,6159.911297,http,SF,222,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:00,172.31.64.4,Hacker 227,104.19.194.102,Cisco Router 1,2944000000,2944.00 MB,normal,,2000000,http,SF,308,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,1,0,0.3,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:00,172.31.64.4,Hacker 227,216.58.198.78,Cisco Router 1,2629691.609,2.63 MB,neptune,,5976.571838,finger,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,5,0,0,1,1,0.02,0.06,0,255,5,0.02,0.06,0,0,0,0,1,1,18
0,udp,12/1/2018 11:00,172.31.64.4,Hacker 227,169.254.169.254,Palo Alto Firewall 2,67955.8011,67.96 KB,normal,,2209.944751,private,SF,54,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,505,0,0,0,0,1,0,0,255,255,1,0,0.99,0,0,0,0,0,17
0,tcp,12/1/2018 11:01,172.31.64.4,Hacker 227,13.33.81.58,Palo Alto Firewall 2,981333333.3,981.33 MB,normal,,666666.6667,http,SF,207,1543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,12,255,1,0,0.08,0.01,0,0,0,0,21
0,tcp,12/1/2018 11:02,172.31.64.4,Hacker 227,172.31.0.2,Palo Alto Firewall 3,347727.8217,347.73 KB,normal,,794.3104444,http,SF,315,1528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,udp,12/1/2018 11:02,172.31.64.4,Hacker 227,172.31.64.1,Palo Alto Firewall 3,2753977.795,2.75 MB,normal,,6293.755746,private,SF,53,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,17
0,tcp,12/1/2018 11:03,172.31.64.4,Hacker 227,172.31.0.2,Cisco Switch 5,367904.6985,367.90 KB,normal,,840.7846694,http,SF,370,2700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
1,tcp,12/1/2018 11:03,172.31.64.4,Hacker 227,172.31.0.2,Cisco Switch 5,2669807.617,2.67 MB,mailbomb,,6067.744584,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,13,0.05,0.16,0,0,0,0,0.93,0,12
902,tcp,12/1/2018 11:05,172.31.64.4,Hacker 227,172.31.0.2,Surveillance Camera 5,0,0.00  B,apache2,,10101.0101,http,RSTR,56504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,70,0.01,0.01,0.97,0.97,1,0,0,255,255,1,0,0,0,0,0,0.27,0.27,15
282,tcp,12/1/2018 11:06,172.31.64.4,Hacker 227,172.31.0.2,Surveillance Camera 5,2944000000,2944.00 MB,warezmaster,,2000000,ftp,SF,162,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,13,0.05,0.8,0,0,0,0,0.79,0,12
0,tcp,12/1/2018 11:06,172.31.64.4,Hacker 227,72.167.239.239,Cisco Switch 3,2944000000,2944.00 MB,normal,,2000000,http,SF,221,2613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 11:06,172.31.64.4,Hacker 227,216.58.198.70,Cisco Switch 3,2944000000,2944.00 MB,guess_passwd,,2000000,ftp,SF,26,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,223,111,0.5,0.03,0,0,0,0,0,0,7
0,udp,12/1/2018 10:51,172.31.64.40,Hacker 228,172.31.64.127,Cisco C2960S Switch,1443214.432,1.44 MB,normal,Medium,3280.0328,private,SF,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,253,0.99,0.01,0.01,0,0,0,0,0,21
0,tcp,12/1/2018 10:56,172.31.64.40,Hacker 228,184.31.7.205,Cisco C2960S Switch,251451.3922,251.45 KB,normal,Low,571.4804369,http,SF,218,4430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,1,0,0.18,10,255,1,0,0.1,0.04,0,0,0,0,21
0,tcp,12/1/2018 10:56,172.31.64.40,Hacker 228,88.255.50.192,Database Server 5,3700727.701,3.70 MB,normal,Critical,8453.527387,http,SF,198,53008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,35,255,1,0,0.03,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:56,172.31.64.40,Hacker 228,172.31.0.2,Database Server 5,2530517.521,2.53 MB,neptune,Critical,5801.810165,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1,1,1,0,0,0.01,0.1,0,255,1,0,0.09,0,0,1,1,0,0,21
0,icmp,12/1/2018 10:56,172.31.64.40,Hacker 228,35.163.143.41,Router 15,1819639.279,1.82 MB,smurf,Critical,4151.159462,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,20
0,tcp,12/1/2018 10:58,172.31.64.40,Hacker 228,172.31.64.127,Router 15,346666666.7,346.67 MB,neptune,Critical,666666.6667,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,14,1,1,0,0,0.08,0.09,0,255,14,0.05,0.09,0,0,1,1,0,0,21
0,tcp,12/1/2018 11:04,172.31.64.40,Hacker 228,184.31.7.205,ASUS Access Point 14,2525140.407,2.53 MB,normal,,5782.459872,http,SF,228,429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,164,228,1,0,0.01,0.01,0.01,0,0,0,21
0,tcp,12/1/2018 11:05,172.31.64.40,Hacker 228,88.255.50.192,ASUS Access Point 14,1964.698799,1.96 KB,warezmaster,,190.1321418,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,7,13,1,0,1,0.15,0,0,0,0,13
0,tcp,12/1/2018 11:05,172.31.64.40,Hacker 228,172.31.0.2,Bridge Device 8,536840.0982,536.84 KB,normal,,1230.156045,http,SF,199,1025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,1,0,0.12,5,77,1,0,0.2,0.09,0,0,0,0,21
0,tcp,12/1/2018 11:05,172.31.64.40,Hacker 228,35.163.143.41,Bridge Device 8,0,0.00  B,nmap,,13513.51351,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,27,1,0.04,1,1,0,1,1,0,0,18
0,tcp,12/1/2018 10:53,172.31.64.41,Hacker 229,172.31.0.2,Cisco C2960S Switch,0,0.00  B,neptune,Low,0.664466912,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,8,1,1,0,0,0.05,0.1,0,255,8,0.03,0.1,0,0,1,1,0,0,21
0,icmp,12/1/2018 10:54,172.31.64.41,Hacker 229,172.31.0.2,Cisco C2960S Switch,0,0.00  B,smurf,High,16949.15254,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,92,75,0.82,0.02,0.82,0,0,0,0.01,0,18
0,tcp,12/1/2018 10:56,172.31.64.41,Hacker 229,72.21.91.29,Cisco C2960S Switch,13924.72857,13.92 KB,neptune,Low,194.7514485,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,17,0,0,1,1,0.06,0.05,0,255,17,0.07,0.06,0,0,0,0,1,1,21
1,tcp,12/1/2018 10:56,172.31.64.41,Hacker 229,72.21.91.70,Cisco C2960S Switch,981333333.3,981.33 MB,mscan,Medium,666666.6667,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0.17,1,0.5,1,0,0.67,255,78,0.31,0.02,0,0,0,0,0.79,0.69,15
0,udp,12/1/2018 10:57,172.31.64.41,Hacker 229,172.31.0.2,Cisco C2960S Switch,2589969.099,2.59 MB,satan,Critical,5908.519814,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0.06,0.44,0,255,1,0,0.72,1,0,0,0,0,0,19
0,udp,12/1/2018 10:59,172.31.64.41,Hacker 229,172.31.0.2,Cisco C2960S Switch,402679.65,402.68 KB,snmpgetattack,,915.1810228,private,SF,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,5
0,tcp,12/1/2018 11:00,172.31.64.41,Hacker 229,172.31.0.2,Cisco Switch 2,0,0.00  B,normal,,18292.68293,http,SF,201,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,68,255,1,0,0.01,0.01,0,0,0,0,21
0,udp,12/1/2018 11:05,172.31.64.41,Hacker 229,72.21.91.29,Cisco Switch 2,0,0.00  B,normal,,0.562310195,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,udp,12/1/2018 11:05,172.31.64.41,Hacker 229,72.21.91.70,Bridge Device 3,676.2557128,676.26  B,normal,,7.626944129,private,SF,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,17
0,tcp,12/1/2018 11:06,172.31.64.41,Hacker 229,172.31.0.2,Bridge Device 3,2944000000,2944.00 MB,normal,,2000000,http,SF,304,16414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:51,172.31.64.42,Hacker 230,172.31.0.2,Apache Web Server,1502167.901,1.50 MB,neptune,Medium,3414.017958,private,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1,0,0,1,1,0.01,0.07,0,255,1,0,0.07,0,0,0,0,1,1,21
0,tcp,12/1/2018 10:52,172.31.64.42,Hacker 230,169.254.169.254,Apache Web Server,2610733.675,2.61 MB,normal,Critical,5933.485626,ftp_data,SF,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,93,51,0.09,0.04,0.09,0.04,0,0,0.01,0,20
1,tcp,12/1/2018 10:53,172.31.64.42,Hacker 230,169.254.169.254,Apache Web Server,53000000,53.00 MB,mailbomb,Critical,2000000,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,6,0.02,0.16,0,0,0,0,0.96,0,12
2075,tcp,12/1/2018 10:55,172.31.64.42,Hacker 230,31.13.65.36,Apache Web Server,620000000,620.00 MB,apache2,Medium,1000000,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1,1,1,0,0,255,233,0.91,0.02,0,0,0,0,0.13,0.14,15
816,tcp,12/1/2018 10:55,172.31.64.42,Hacker 230,172.31.0.2,Apache Web Server,2019057.43,2.02 MB,apache2,Critical,4588.766886,http,RSTR,59424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,62,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.31,0.31,15
0,tcp,12/1/2018 10:56,172.31.64.42,Hacker 230,172.31.0.2,Apache Web Server,4729148.753,4.73 MB,normal,Critical,10748.06535,http,SF,254,2062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:56,172.31.64.42,Hacker 230,31.13.65.7,Cisco C2960S Switch,6400.620666,6.40 KB,saint,Critical,193.958202,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.04,1,0.96,0,0,1,0,255,1,0,1,0,0,0.04,1,0.96,0,21
0,icmp,12/1/2018 10:56,172.31.64.42,Hacker 230,172.31.0.2,Cisco C2960S Switch,1472000000,1472.00 MB,smurf,Low,1000000,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,360,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,18
73,tcp,12/1/2018 10:57,172.31.64.42,Hacker 230,169.254.169.254,Cisco C2960S Switch,237092.596,237.09 KB,xterm,Medium,541.8354829,telnet,SF,3222,4004,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,6,0.67,0.33,0.11,0,0,0,0,0,1
805,tcp,12/1/2018 10:58,172.31.64.42,Hacker 230,172.31.0.2,Cisco C2960S Switch,2568568.176,2.57 MB,apache2,Critical,5889.050292,http,RSTR,75904,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,46,0.02,0.02,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.69,0.69,14
0,udp,12/1/2018 10:59,172.31.64.42,Hacker 230,169.254.169.254,Cisco C2960S Switch,2639010.673,2.64 MB,multihop,Low,6047.228857,other,SF,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,21,19,0.9,0.1,0.05,0,0,0,0,0,0
0,tcp,12/1/2018 10:59,172.31.64.42,Hacker 230,169.254.169.254,Cisco C2960S Switch,2599243.575,2.60 MB,normal,,5956.103517,http,SF,320,4745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,255,1,0,0.25,0.04,0,0,0,0,21
0,tcp,12/1/2018 11:01,172.31.64.42,Hacker 230,31.13.65.36,Cisco C2960S Switch,0,0.00  B,processtable,,1000000,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,111,0.44,0.03,0,0,0.14,0.32,0.11,0.12,19
0,udp,12/1/2018 11:03,172.31.64.42,Hacker 230,172.31.0.2,Cisco C2960S Switch,0,0.00  B,normal,,2000000,private,SF,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,17
0,tcp,12/1/2018 11:05,172.31.64.42,Hacker 230,172.31.0.2,ASUS Access Point 6,2705444.707,2.71 MB,normal,,6148.737972,http,SF,313,10317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,74,0,0,0,0,1,0,0.04,47,255,1,0,0.02,0.01,0,0,0,0,21
2068,tcp,12/1/2018 11:05,172.31.64.42,Hacker 230,31.13.65.7,ASUS Access Point 6,0,0.00  B,apache2,,0.673589304,http,RSTR,93184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0.83,0.83,1,0,0,255,227,0.89,0.02,0,0,0,0,0.02,0.02,12
0,udp,12/1/2018 11:05,172.31.64.42,Hacker 230,172.31.0.2,ASUS Access Point 7,0,0.00  B,normal,,141.8037436,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,253,0.99,0.01,0,0,0,0,0,0,19
0,udp,12/1/2018 11:06,172.31.64.42,Hacker 230,169.254.169.254,ASUS Access Point 7,2944000000,2944.00 MB,satan,,2000000,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,0,0,0,0,0.02,0.96,0,255,7,0.03,0.92,1,0,0,0,0,0,17
0,icmp,12/1/2018 10:51,172.31.64.44,Hacker 231,68.67.178.108,Cisco C2960S Switch,1687796.084,1.69 MB,smurf,Critical,3835.90019,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,173,0,0,0,0,1,0,0,255,254,1,0.01,1,0,0,0,0,0,21
0,tcp,12/1/2018 10:54,172.31.64.44,Hacker 231,72.167.239.239,Cisco C2960S Switch,440000000,440.00 MB,neptune,Critical,1000000,private,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,4,0,0,1,1,0.03,0.06,0,255,4,0.02,0.05,0,0,0,0,1,1,21
8084,tcp,12/1/2018 10:54,172.31.64.44,Hacker 231,172.31.0.2,Cisco C2960S Switch,1940291.926,1.94 MB,processtable,Low,4409.754377,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,87,0.34,0.02,0,0,0.64,0.49,0.01,0.02,17
0,tcp,12/1/2018 10:55,172.31.64.44,Hacker 231,172.31.0.2,Cisco C2960S Switch,393259.1801,393.26 KB,normal,Critical,893.770864,http,SF,237,1639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,80,255,1,0,0.01,0.02,0,0,0,0,21
0,icmp,12/1/2018 10:55,172.31.64.44,Hacker 231,172.31.0.2,Cisco C2960S Switch,4581662.935,4.58 MB,normal,Critical,10412.87031,tim_i,SF,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,221,1,0,0.03,0.5,0,0,0,0.01,0,18
0,tcp,12/1/2018 10:57,172.31.64.44,Hacker 231,172.31.0.2,Cisco C2960S Switch,327377.4247,327.38 KB,warezmaster,Low,748.1663619,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,23,1,0,1,0.17,0,0,0,0,14
31,tcp,12/1/2018 10:57,172.31.64.44,Hacker 231,172.31.0.2,Cisco C2960S Switch,981333333.3,981.33 MB,normal,Low,666666.6667,http,SF,227,189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:58,172.31.64.44,Hacker 231,172.31.0.2,Cisco C2960S Switch,2032944.187,2.03 MB,normal,Critical,4637.773869,http,SF,243,8572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,1,0,0,29,221,1,0,0.03,0.02,0,0,0,0,21
0,tcp,12/1/2018 10:58,172.31.64.44,Hacker 231,68.67.178.108,Cisco C2960S Switch,247464.503,247.46 KB,neptune,Medium,169.0331305,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,17,0,0,1,1,0.15,0.06,0,255,17,0.07,0.05,0,0,0,0,1,1,21
0,tcp,12/1/2018 11:00,172.31.64.44,Hacker 231,72.167.239.239,Cisco C2960S Switch,814666666.7,814.67 MB,normal,,666666.6667,http,SF,323,373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,27,255,1,0,0.04,0.06,0,0,0,0,21
0,tcp,12/1/2018 11:00,172.31.64.44,Hacker 231,172.31.0.2,Cisco C2960S Switch,858000000,858.00 MB,neptune,,666666.6667,Z39_50,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,7,0,0,1,1,0.03,0.06,0,255,7,0.03,0.07,0,0,0,0,1,1,20
0,udp,12/1/2018 11:01,172.31.64.44,Hacker 231,172.31.0.2,Cisco C2960S Switch,2771653.543,2.77 MB,snmpguess,,6299.212598,private,SF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,16
0,tcp,12/1/2018 11:02,172.31.64.44,Hacker 231,172.31.0.2,Surveillance Camera 29,602779.2074,602.78 KB,mscan,,411.7344313,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0.11,0,0.44,1,0,0.56,154,83,0.34,0.02,0.01,0.02,1,0.63,0,0.18,18
0,tcp,12/1/2018 11:06,172.31.64.44,Hacker 231,172.31.0.2,Surveillance Camera 29,2944000000,2944.00 MB,nmap,,2000000,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,170,1,0.01,1,1,0,1,1,0,0,18
0,tcp,12/1/2018 11:06,172.31.64.44,Hacker 231,172.31.0.2,Cisco Switch 3,2944000000,2944.00 MB,mscan,,2000000,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,92,67,0.34,0.03,0.01,0.03,1,0.46,0,0.54,17
1,tcp,12/1/2018 11:06,172.31.64.44,Hacker 231,172.31.0.2,Cisco Switch 3,2944000000,2944.00 MB,mscan,,2000000,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0.09,0.5,0.45,1,0,0.55,255,58,0.23,0.02,0,0,0,0,0.62,0.72,14
0,tcp,12/1/2018 10:53,172.31.64.45,Hacker 232,172.31.0.2,Apache Web Server,981333333.3,981.33 MB,neptune,Critical,666666.6667,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,9,0,0,1,1,0.04,0.06,0,255,9,0.04,0.07,0,0,0,0,1,1,21
1,tcp,12/1/2018 10:53,172.31.64.45,Hacker 232,172.31.0.2,Apache Web Server,1472000000,1472.00 MB,mailbomb,Critical,1000000,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,129,0.51,0.15,0,0,0,0,0.48,0,11
0,tcp,12/1/2018 10:53,172.31.64.45,Hacker 232,23.219.88.11,Cisco C2960S Switch,122048.4727,122.05 KB,normal,Critical,277.3828924,http,SF,248,1190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,33,0,0,0,0,1,0,0.09,147,255,1,0,0.01,0.04,0,0,0,0,21
0,tcp,12/1/2018 10:54,172.31.64.45,Hacker 232,172.31.0.2,Cisco C2960S Switch,2492332.061,2.49 MB,neptune,Low,5687.954496,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,16,1,1,0,0,0.1,0.09,0,255,16,0.06,0.09,0,0,1,1,0,0,21
0,tcp,12/1/2018 10:54,172.31.64.45,Hacker 232,216.58.211.161,Cisco C2960S Switch,976757.6087,976.76 KB,satan,Critical,2219.903656,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.12,0,0.88,1,0,1,0,255,1,0,0.94,0,0,0.12,0,0.88,1,20
0,tcp,12/1/2018 10:54,172.31.64.45,Hacker 232,169.254.169.254,Cisco C2960S Switch,2992383.025,2.99 MB,normal,Critical,6800.870511,http,SF,195,8532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,28,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:54,172.31.64.45,Hacker 232,172.31.0.2,Cisco C2960S Switch,3194076.44,3.19 MB,neptune,High,7259.264636,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,14,1,1,0,0,0.13,0.06,0,255,14,0.05,0.05,0,0,1,1,0,0,21
0,tcp,12/1/2018 10:55,172.31.64.45,Hacker 232,216.58.198.66,Cisco C2960S Switch,436146.6444,436.15 KB,warezmaster,Medium,991.2423736,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,2,2,1,0,1,0,0,0,0,0,15
0,tcp,12/1/2018 10:56,172.31.64.45,Hacker 232,172.31.0.2,Cisco C2960S Switch,3637640.81,3.64 MB,guess_passwd,Critical,8309.418769,telnet,SF,125,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,94,0.37,0.02,0,0,0,0,0.01,0.03,10
0,tcp,12/1/2018 10:56,172.31.64.45,Hacker 232,209.85.202.149,Cisco C2960S Switch,981333333.3,981.33 MB,normal,Critical,666666.6667,http,SF,306,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,1,0,0.19,255,255,1,0,0,0,0,0,0,0,21
0,tcp,12/1/2018 10:57,172.31.64.45,Hacker 232,172.31.0.2,Cisco C2960S Switch,571608.4356,571.61 KB,processtable,High,1304.015468,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,153,0.6,0.02,0,0,0.55,0.52,0.01,0.01,19
280,tcp,12/1/2018 10:57,172.31.64.45,Hacker 232,172.31.0.2,Cisco C2960S Switch,4967261.233,4.97 MB,warezmaster,Low,11289.23007,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,255,16,0.06,0.03,0.06,0,0,0,0,0,3
4,tcp,12/1/2018 10:58,172.31.64.45,Hacker 232,23.196.102.76,Cisco C2960S Switch,1472000000,1472.00 MB,guess_passwd,Low,1000000,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,246,227,0.92,0.01,0,0,0,0,0.04,0,13
0,tcp,12/1/2018 10:59,172.31.64.45,Hacker 232,172.31.0.2,Cisco C2960S Switch,880000000,880.00 MB,normal,,2000000,http,SF,320,2350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
801,tcp,12/1/2018 10:59,172.31.64.45,Hacker 232,172.31.0.2,Cisco C2960S Switch,1471645.735,1.47 MB,apache2,,3344.649397,http,RSTR,74024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,1,1,1,0,0,250,247,0.99,0.01,0,0,0,0,0.1,0.1,14
